train_loss_step,train_accuracy_step,epoch,step,val_loss_step,val_accuracy_step,val_loss_epoch,val_accuracy_epoch,train_loss_epoch,train_accuracy_epoch
1.5779882669448853,0.875,24,11557,,,,,,
1.5615073442459106,0.8984375,24,11558,,,,,,
1.5341038703918457,0.9296875,24,11559,,,,,,
1.5498217344284058,0.9140625,24,11560,,,,,,
1.5754384994506836,0.8984375,24,11561,,,,,,
1.5528385639190674,0.90625,24,11562,,,,,,
1.5296785831451416,0.9296875,24,11563,,,,,,
1.5275166034698486,0.9296875,24,11564,,,,,,
1.539840579032898,0.921875,24,11565,,,,,,
1.5727872848510742,0.890625,24,11566,,,,,,
1.5675283670425415,0.890625,24,11567,,,,,,
1.5986473560333252,0.8671875,24,11568,,,,,,
1.5377134084701538,0.921875,24,11569,,,,,,
1.5369763374328613,0.921875,24,11570,,,,,,
1.578108310699463,0.8828125,24,11571,,,,,,
1.5711607933044434,0.890625,24,11572,,,,,,
1.5513267517089844,0.9140625,24,11573,,,,,,
1.55488920211792,0.8984375,24,11574,,,,,,
1.5664573907852173,0.8984375,24,11575,,,,,,
1.5224618911743164,0.9453125,24,11576,,,,,,
1.5217211246490479,0.9453125,24,11577,,,,,,
1.5916599035263062,0.875,24,11578,,,,,,
1.5512301921844482,0.90625,24,11579,,,,,,
1.5538159608840942,0.90625,24,11580,,,,,,
1.5552424192428589,0.90625,24,11581,,,,,,
1.5591630935668945,0.90625,24,11582,,,,,,
1.5791159868240356,0.8828125,24,11583,,,,,,
1.5795001983642578,0.8828125,24,11584,,,,,,
1.545356035232544,0.9140625,24,11585,,,,,,
1.5922811031341553,0.8671875,24,11586,,,,,,
1.5641056299209595,0.90625,24,11587,,,,,,
1.582863688468933,0.8828125,24,11588,,,,,,
1.561281681060791,0.8984375,24,11589,,,,,,
1.5216007232666016,0.9453125,24,11590,,,,,,
1.5426875352859497,0.921875,24,11591,,,,,,
1.5661600828170776,0.890625,24,11592,,,,,,
1.5665124654769897,0.8984375,24,11593,,,,,,
1.5495734214782715,0.90625,24,11594,,,,,,
1.5747162103652954,0.8828125,24,11595,,,,,,
1.554999828338623,0.90625,24,11596,,,,,,
1.5855216979980469,0.875,24,11597,,,,,,
1.505576729774475,0.9609375,24,11598,,,,,,
1.5254000425338745,0.9453125,24,11599,,,,,,
1.5365880727767944,0.9296875,24,11600,,,,,,
1.5533548593521118,0.90625,24,11601,,,,,,
1.5851062536239624,0.875,24,11602,,,,,,
1.5402023792266846,0.921875,24,11603,,,,,,
1.5451105833053589,0.9140625,24,11604,,,,,,
1.6003015041351318,0.859375,24,11605,,,,,,
1.52473783493042,0.9375,24,11606,,,,,,
1.5698732137680054,0.890625,24,11607,,,,,,
1.5552520751953125,0.90625,24,11608,,,,,,
1.5688673257827759,0.890625,24,11609,,,,,,
1.5400283336639404,0.9296875,24,11610,,,,,,
1.5904550552368164,0.8671875,24,11611,,,,,,
1.5959923267364502,0.8671875,24,11612,,,,,,
1.5518689155578613,0.9140625,24,11613,,,,,,
1.6033554077148438,0.8515625,24,11614,,,,,,
1.5919994115829468,0.859375,24,11615,,,,,,
1.566981315612793,0.890625,24,11616,,,,,,
1.5700502395629883,0.890625,24,11617,,,,,,
1.5577726364135742,0.90625,24,11618,,,,,,
1.5516231060028076,0.9140625,24,11619,,,,,,
1.5441012382507324,0.9140625,24,11620,,,,,,
1.5210075378417969,0.9453125,24,11621,,,,,,
1.6085823774337769,0.859375,24,11622,,,,,,
1.553452491760254,0.90625,24,11623,,,,,,
1.5436609983444214,0.9140625,24,11624,,,,,,
1.5333938598632812,0.921875,24,11625,,,,,,
1.6051820516586304,0.859375,24,11626,,,,,,
1.567669153213501,0.890625,24,11627,,,,,,
1.530133843421936,0.9375,24,11628,,,,,,
1.5147697925567627,0.9375,24,11629,,,,,,
1.5531529188156128,0.9140625,24,11630,,,,,,
1.5291434526443481,0.9375,24,11631,,,,,,
1.5349938869476318,0.9296875,24,11632,,,,,,
1.546525001525879,0.9140625,24,11633,,,,,,
1.540781021118164,0.921875,24,11634,,,,,,
1.5548460483551025,0.90625,24,11635,,,,,,
1.5678445100784302,0.8984375,24,11636,,,,,,
1.5825587511062622,0.875,24,11637,,,,,,
1.5415006875991821,0.9140625,24,11638,,,,,,
1.563236117362976,0.90625,24,11639,,,,,,
1.6161502599716187,0.84375,24,11640,,,,,,
1.5708227157592773,0.890625,24,11641,,,,,,
1.569691777229309,0.8984375,24,11642,,,,,,
1.5945930480957031,0.859375,24,11643,,,,,,
1.5781446695327759,0.875,24,11644,,,,,,
1.6177276372909546,0.8359375,24,11645,,,,,,
1.5162079334259033,0.953125,24,11646,,,,,,
1.5499014854431152,0.90625,24,11647,,,,,,
1.5450798273086548,0.9140625,24,11648,,,,,,
1.5669127702713013,0.90625,24,11649,,,,,,
1.5237001180648804,0.9375,24,11650,,,,,,
1.5710258483886719,0.890625,24,11651,,,,,,
1.5750489234924316,0.8828125,24,11652,,,,,,
1.5514074563980103,0.9140625,24,11653,,,,,,
1.5580816268920898,0.90625,24,11654,,,,,,
1.5254602432250977,0.9375,24,11655,,,,,,
1.545872688293457,0.9140625,24,11656,,,,,,
1.5441350936889648,0.9140625,24,11657,,,,,,
1.6396926641464233,0.8125,24,11658,,,,,,
1.5543502569198608,0.9140625,24,11659,,,,,,
1.566550374031067,0.90625,24,11660,,,,,,
1.5378737449645996,0.921875,24,11661,,,,,,
1.5707918405532837,0.890625,24,11662,,,,,,
1.5893800258636475,0.875,24,11663,,,,,,
1.562761664390564,0.90625,24,11664,,,,,,
1.5510749816894531,0.9140625,24,11665,,,,,,
1.6077998876571655,0.8515625,24,11666,,,,,,
1.547526478767395,0.90625,24,11667,,,,,,
1.5211056470870972,0.953125,24,11668,,,,,,
1.5647944211959839,0.8984375,24,11669,,,,,,
1.5386812686920166,0.9296875,24,11670,,,,,,
1.567275047302246,0.8984375,24,11671,,,,,,
1.579050898551941,0.8828125,24,11672,,,,,,
1.5299866199493408,0.9375,24,11673,,,,,,
1.5163404941558838,0.953125,24,11674,,,,,,
1.6173169612884521,0.8359375,24,11675,,,,,,
1.6127445697784424,0.8515625,24,11676,,,,,,
1.5356286764144897,0.9296875,24,11677,,,,,,
1.5542552471160889,0.9140625,24,11678,,,,,,
1.5640674829483032,0.890625,24,11679,,,,,,
1.550264596939087,0.9140625,24,11680,,,,,,
1.5693144798278809,0.8984375,24,11681,,,,,,
1.6011463403701782,0.859375,24,11682,,,,,,
1.5623985528945923,0.90625,24,11683,,,,,,
1.5860081911087036,0.875,24,11684,,,,,,
1.5612040758132935,0.8984375,24,11685,,,,,,
1.5405458211898804,0.921875,24,11686,,,,,,
1.5041056871414185,0.9609375,24,11687,,,,,,
1.5531413555145264,0.90625,24,11688,,,,,,
1.5840373039245605,0.8828125,24,11689,,,,,,
1.519592523574829,0.9453125,24,11690,,,,,,
1.606950044631958,0.859375,24,11691,,,,,,
1.5103974342346191,0.9609375,24,11692,,,,,,
1.5334255695343018,0.921875,24,11693,,,,,,
1.5229194164276123,0.953125,24,11694,,,,,,
1.5697931051254272,0.8984375,24,11695,,,,,,
1.5837355852127075,0.8828125,24,11696,,,,,,
1.5585212707519531,0.8984375,24,11697,,,,,,
1.5579919815063477,0.890625,24,11698,,,,,,
1.5933588743209839,0.8671875,24,11699,,,,,,
1.606261134147644,0.8515625,24,11700,,,,,,
1.5315369367599487,0.9296875,24,11701,,,,,,
1.559557318687439,0.90625,24,11702,,,,,,
1.5483137369155884,0.921875,24,11703,,,,,,
1.6091289520263672,0.84375,24,11704,,,,,,
1.5784897804260254,0.890625,24,11705,,,,,,
1.5709192752838135,0.8984375,24,11706,,,,,,
1.5755610466003418,0.8984375,24,11707,,,,,,
1.5267047882080078,0.9453125,24,11708,,,,,,
1.5632381439208984,0.90625,24,11709,,,,,,
1.5642824172973633,0.8984375,24,11710,,,,,,
1.532074213027954,0.9296875,24,11711,,,,,,
1.588622808456421,0.875,24,11712,,,,,,
1.5529760122299194,0.90625,24,11713,,,,,,
1.5863064527511597,0.8671875,24,11714,,,,,,
1.555357813835144,0.90625,24,11715,,,,,,
1.5655103921890259,0.8984375,24,11716,,,,,,
1.5776923894882202,0.890625,24,11717,,,,,,
1.5562548637390137,0.8984375,24,11718,,,,,,
1.542553186416626,0.921875,24,11719,,,,,,
1.57918381690979,0.8828125,24,11720,,,,,,
1.616589069366455,0.8515625,24,11721,,,,,,
1.5797415971755981,0.8828125,24,11722,,,,,,
1.5808472633361816,0.8828125,24,11723,,,,,,
1.5742992162704468,0.8958333134651184,24,11724,,,,,,
,,,1896,1.5843675136566162,0.8828125,,,,
,,,1897,1.5796306133270264,0.8828125,,,,
,,,1898,1.5932981967926025,0.875,,,,
,,,1899,1.5630292892456055,0.90625,,,,
,,,1900,1.6215884685516357,0.84375,,,,
,,,1901,1.5807313919067383,0.875,,,,
,,,1902,1.537422776222229,0.921875,,,,
,,,1903,1.595658779144287,0.859375,,,,
,,,1904,1.587541937828064,0.8671875,,,,
,,,1905,1.6027748584747314,0.859375,,,,
,,,1906,1.5877342224121094,0.8828125,,,,
,,,1907,1.5879756212234497,0.875,,,,
,,,1908,1.5738730430603027,0.8828125,,,,
,,,1909,1.5516750812530518,0.90625,,,,
,,,1910,1.5429713726043701,0.9296875,,,,
,,,1911,1.6281499862670898,0.8203125,,,,
,,,1912,1.5543580055236816,0.90625,,,,
,,,1913,1.546662449836731,0.9140625,,,,
,,,1914,1.59877610206604,0.859375,,,,
,,,1915,1.610050916671753,0.8515625,,,,
,,,1916,1.6225712299346924,0.8359375,,,,
,,,1917,1.5561192035675049,0.8984375,,,,
,,,1918,1.6671473979949951,0.796875,,,,
,,,1919,1.6081222295761108,0.8515625,,,,
,,,1920,1.5764296054840088,0.890625,,,,
,,,1921,1.6529697179794312,0.796875,,,,
,,,1922,1.5597320795059204,0.8984375,,,,
,,,1923,1.6211761236190796,0.8359375,,,,
,,,1924,1.5529208183288574,0.9140625,,,,
,,,1925,1.6084012985229492,0.8515625,,,,
,,,1926,1.5755581855773926,0.890625,,,,
,,,1927,1.6278150081634521,0.8359375,,,,
,,,1928,1.6214462518692017,0.84375,,,,
,,,1929,1.568798542022705,0.890625,,,,
,,,1930,1.5605061054229736,0.890625,,,,
,,,1931,1.543306589126587,0.921875,,,,
,,,1932,1.6109615564346313,0.8515625,,,,
,,,1933,1.6080608367919922,0.8515625,,,,
,,,1934,1.5547337532043457,0.90625,,,,
,,,1935,1.6447006464004517,0.8125,,,,
,,,1936,1.5777697563171387,0.8828125,,,,
,,,1937,1.5826008319854736,0.8828125,,,,
,,,1938,1.5927315950393677,0.8671875,,,,
,,,1939,1.6450520753860474,0.8125,,,,
,,,1940,1.5831332206726074,0.875,,,,
,,,1941,1.5732699632644653,0.8828125,,,,
,,,1942,1.551604986190796,0.921875,,,,
,,,1943,1.5794950723648071,0.875,,,,
,,,1944,1.6157145500183105,0.8359375,,,,
,,,1945,1.5455859899520874,0.921875,,,,
,,,1946,1.618277668952942,0.84375,,,,
,,,1947,1.6041696071624756,0.859375,,,,
,,,1948,1.5723512172698975,0.890625,,,,
,,,1949,1.5841097831726074,0.875,,,,
,,,1950,1.5978082418441772,0.875,,,,
,,,1951,1.6007299423217773,0.859375,,,,
,,,1952,1.5645341873168945,0.8984375,,,,
,,,1953,1.5629303455352783,0.890625,,,,
,,,1954,1.557248830795288,0.8984375,,,,
,,,1955,1.5906552076339722,0.8515625,,,,
,,,1956,1.542732834815979,0.9140625,,,,
,,,1957,1.5690460205078125,0.8984375,,,,
,,,1958,1.6019511222839355,0.859375,,,,
,,,1959,1.5813755989074707,0.875,,,,
,,,1960,1.540138602256775,0.9296875,,,,
,,,1961,1.532352089881897,0.9296875,,,,
,,,1962,1.598494529724121,0.8671875,,,,
,,,1963,1.5864924192428589,0.8671875,,,,
,,,1964,1.6483896970748901,0.8125,,,,
,,,1965,1.5915441513061523,0.8671875,,,,
,,,1966,1.5601541996002197,0.90625,,,,
,,,1967,1.5896967649459839,0.8671875,,,,
,,,1968,1.618285059928894,0.84375,,,,
,,,1969,1.5800422430038452,0.8828125,,,,
,,,1970,1.5900521278381348,0.875,,,,
,,,1971,1.6273177862167358,0.828125,,,,
,,,1972,1.5177849531173706,0.9375,,,,
,,,1973,1.6023048162460327,0.859375,,,,
,,,1974,1.5828704833984375,0.875,,,,
,,24,11724,,,1.5865029096603394,0.8741999864578247,,
,,24,11724,,,,,1.559889793395996,0.9026833176612854
1.5473392009735107,0.9140625,25,11725,,,,,,
1.5897223949432373,0.875,25,11726,,,,,,
1.5928441286087036,0.859375,25,11727,,,,,,
1.5721529722213745,0.8984375,25,11728,,,,,,
1.548073410987854,0.921875,25,11729,,,,,,
1.5833957195281982,0.8828125,25,11730,,,,,,
1.6003193855285645,0.8671875,25,11731,,,,,,
1.5399715900421143,0.9140625,25,11732,,,,,,
1.540185570716858,0.9140625,25,11733,,,,,,
1.5826828479766846,0.8828125,25,11734,,,,,,
1.580675721168518,0.875,25,11735,,,,,,
1.561192512512207,0.90625,25,11736,,,,,,
1.558786392211914,0.90625,25,11737,,,,,,
1.5933921337127686,0.875,25,11738,,,,,,
1.5811723470687866,0.8828125,25,11739,,,,,,
1.5388730764389038,0.921875,25,11740,,,,,,
1.4993999004364014,0.9609375,25,11741,,,,,,
1.56870698928833,0.90625,25,11742,,,,,,
1.577433466911316,0.8828125,25,11743,,,,,,
1.5252447128295898,0.9375,25,11744,,,,,,
1.5541094541549683,0.9140625,25,11745,,,,,,
1.5145281553268433,0.9453125,25,11746,,,,,,
1.5456748008728027,0.9140625,25,11747,,,,,,
1.5632659196853638,0.90625,25,11748,,,,,,
1.5271804332733154,0.9375,25,11749,,,,,,
1.5616406202316284,0.890625,25,11750,,,,,,
1.554993987083435,0.90625,25,11751,,,,,,
1.5736327171325684,0.890625,25,11752,,,,,,
1.5393593311309814,0.9140625,25,11753,,,,,,
1.5626295804977417,0.8984375,25,11754,,,,,,
1.5995850563049316,0.8671875,25,11755,,,,,,
1.5200319290161133,0.9375,25,11756,,,,,,
1.607312798500061,0.8515625,25,11757,,,,,,
1.5593860149383545,0.8984375,25,11758,,,,,,
1.5316658020019531,0.9375,25,11759,,,,,,
1.5332807302474976,0.9296875,25,11760,,,,,,
1.564222812652588,0.8984375,25,11761,,,,,,
1.529105544090271,0.9453125,25,11762,,,,,,
1.5541528463363647,0.8984375,25,11763,,,,,,
1.5406279563903809,0.921875,25,11764,,,,,,
1.5270438194274902,0.9375,25,11765,,,,,,
1.5390304327011108,0.921875,25,11766,,,,,,
1.5481910705566406,0.921875,25,11767,,,,,,
1.5500956773757935,0.9140625,25,11768,,,,,,
1.5405627489089966,0.9296875,25,11769,,,,,,
1.5271694660186768,0.9375,25,11770,,,,,,
1.556178092956543,0.9140625,25,11771,,,,,,
1.5605719089508057,0.8984375,25,11772,,,,,,
1.5625566244125366,0.8984375,25,11773,,,,,,
1.5358976125717163,0.921875,25,11774,,,,,,
1.548979640007019,0.9140625,25,11775,,,,,,
1.5733722448349,0.890625,25,11776,,,,,,
1.5625933408737183,0.8984375,25,11777,,,,,,
1.548579454421997,0.9140625,25,11778,,,,,,
1.5796704292297363,0.890625,25,11779,,,,,,
1.5521776676177979,0.921875,25,11780,,,,,,
1.5356652736663818,0.9296875,25,11781,,,,,,
1.5844361782073975,0.8828125,25,11782,,,,,,
1.5418668985366821,0.921875,25,11783,,,,,,
1.5425653457641602,0.921875,25,11784,,,,,,
1.5963401794433594,0.859375,25,11785,,,,,,
1.521378993988037,0.9375,25,11786,,,,,,
1.5360829830169678,0.9296875,25,11787,,,,,,
1.5357701778411865,0.9296875,25,11788,,,,,,
1.5631309747695923,0.8984375,25,11789,,,,,,
1.5655279159545898,0.90625,25,11790,,,,,,
1.5832927227020264,0.875,25,11791,,,,,,
1.5421340465545654,0.921875,25,11792,,,,,,
1.5004119873046875,0.96875,25,11793,,,,,,
1.5544503927230835,0.8984375,25,11794,,,,,,
1.5304992198944092,0.9296875,25,11795,,,,,,
1.5547635555267334,0.9140625,25,11796,,,,,,
1.556185245513916,0.90625,25,11797,,,,,,
1.5529217720031738,0.9140625,25,11798,,,,,,
1.5962638854980469,0.8671875,25,11799,,,,,,
1.5324305295944214,0.9296875,25,11800,,,,,,
1.5455213785171509,0.921875,25,11801,,,,,,
1.5935084819793701,0.8671875,25,11802,,,,,,
1.5627607107162476,0.90625,25,11803,,,,,,
1.5743001699447632,0.890625,25,11804,,,,,,
1.549311637878418,0.90625,25,11805,,,,,,
1.532954216003418,0.9296875,25,11806,,,,,,
1.5446094274520874,0.9140625,25,11807,,,,,,
1.5560462474822998,0.90625,25,11808,,,,,,
1.548313856124878,0.921875,25,11809,,,,,,
1.5614982843399048,0.90625,25,11810,,,,,,
1.5651795864105225,0.8984375,25,11811,,,,,,
1.5869582891464233,0.875,25,11812,,,,,,
1.568796157836914,0.8984375,25,11813,,,,,,
1.5716731548309326,0.890625,25,11814,,,,,,
1.5632437467575073,0.90625,25,11815,,,,,,
1.6091549396514893,0.859375,25,11816,,,,,,
1.5829318761825562,0.875,25,11817,,,,,,
1.5595488548278809,0.8984375,25,11818,,,,,,
1.5195810794830322,0.9453125,25,11819,,,,,,
1.5699620246887207,0.8984375,25,11820,,,,,,
1.6115977764129639,0.84375,25,11821,,,,,,
1.5699344873428345,0.8984375,25,11822,,,,,,
1.5657713413238525,0.890625,25,11823,,,,,,
1.570317268371582,0.8828125,25,11824,,,,,,
1.5969136953353882,0.8671875,25,11825,,,,,,
1.5916603803634644,0.8671875,25,11826,,,,,,
1.6236755847930908,0.8359375,25,11827,,,,,,
1.5726449489593506,0.8984375,25,11828,,,,,,
1.5449514389038086,0.9140625,25,11829,,,,,,
1.5947017669677734,0.875,25,11830,,,,,,
1.5610252618789673,0.8984375,25,11831,,,,,,
1.547113299369812,0.90625,25,11832,,,,,,
1.5520555973052979,0.9140625,25,11833,,,,,,
1.5461013317108154,0.9140625,25,11834,,,,,,
1.5725998878479004,0.8828125,25,11835,,,,,,
1.5680582523345947,0.890625,25,11836,,,,,,
1.6074326038360596,0.8515625,25,11837,,,,,,
1.5760829448699951,0.8828125,25,11838,,,,,,
1.55448317527771,0.8984375,25,11839,,,,,,
1.52634859085083,0.9375,25,11840,,,,,,
1.5346848964691162,0.921875,25,11841,,,,,,
1.5492690801620483,0.9140625,25,11842,,,,,,
1.5365536212921143,0.921875,25,11843,,,,,,
1.5860705375671387,0.875,25,11844,,,,,,
1.5705231428146362,0.8984375,25,11845,,,,,,
1.5746546983718872,0.8828125,25,11846,,,,,,
1.534972071647644,0.921875,25,11847,,,,,,
1.5220212936401367,0.9453125,25,11848,,,,,,
1.577417254447937,0.890625,25,11849,,,,,,
1.5089105367660522,0.9609375,25,11850,,,,,,
1.5192804336547852,0.953125,25,11851,,,,,,
1.5782654285430908,0.875,25,11852,,,,,,
1.5407389402389526,0.921875,25,11853,,,,,,
1.553137183189392,0.90625,25,11854,,,,,,
1.557344913482666,0.90625,25,11855,,,,,,
1.4989137649536133,0.96875,25,11856,,,,,,
1.6231873035430908,0.8359375,25,11857,,,,,,
1.5617570877075195,0.8984375,25,11858,,,,,,
1.5170170068740845,0.9453125,25,11859,,,,,,
1.563773274421692,0.90625,25,11860,,,,,,
1.5456013679504395,0.921875,25,11861,,,,,,
1.5242531299591064,0.9375,25,11862,,,,,,
1.5951387882232666,0.8671875,25,11863,,,,,,
1.6331307888031006,0.828125,25,11864,,,,,,
1.5842244625091553,0.8828125,25,11865,,,,,,
1.5432000160217285,0.921875,25,11866,,,,,,
1.541247844696045,0.921875,25,11867,,,,,,
1.5406839847564697,0.921875,25,11868,,,,,,
1.5682804584503174,0.8984375,25,11869,,,,,,
1.566438913345337,0.8984375,25,11870,,,,,,
1.5787023305892944,0.8828125,25,11871,,,,,,
1.5783246755599976,0.875,25,11872,,,,,,
1.5195021629333496,0.9453125,25,11873,,,,,,
1.559080719947815,0.90625,25,11874,,,,,,
1.5176576375961304,0.9453125,25,11875,,,,,,
1.56612229347229,0.8984375,25,11876,,,,,,
1.6148290634155273,0.84375,25,11877,,,,,,
1.5730360746383667,0.8828125,25,11878,,,,,,
1.5597084760665894,0.890625,25,11879,,,,,,
1.5551507472991943,0.8984375,25,11880,,,,,,
1.5822923183441162,0.8828125,25,11881,,,,,,
1.5613964796066284,0.90625,25,11882,,,,,,
1.5381742715835571,0.9296875,25,11883,,,,,,
1.5702898502349854,0.8984375,25,11884,,,,,,
1.5446083545684814,0.9140625,25,11885,,,,,,
1.5832282304763794,0.8671875,25,11886,,,,,,
1.5933492183685303,0.8671875,25,11887,,,,,,
1.536643624305725,0.9375,25,11888,,,,,,
1.594895839691162,0.859375,25,11889,,,,,,
1.5633878707885742,0.8984375,25,11890,,,,,,
1.5566885471343994,0.90625,25,11891,,,,,,
1.5693846940994263,0.8984375,25,11892,,,,,,
1.563457727432251,0.8984375,25,11893,,,,,,
1.525173544883728,0.9375,25,11894,,,,,,
1.5860908031463623,0.875,25,11895,,,,,,
1.571118950843811,0.890625,25,11896,,,,,,
1.5733040571212769,0.8984375,25,11897,,,,,,
1.540448546409607,0.9140625,25,11898,,,,,,
1.5443453788757324,0.9140625,25,11899,,,,,,
1.5946905612945557,0.8671875,25,11900,,,,,,
1.562914252281189,0.8984375,25,11901,,,,,,
1.5681538581848145,0.8828125,25,11902,,,,,,
1.534281611442566,0.9296875,25,11903,,,,,,
1.5507080554962158,0.9140625,25,11904,,,,,,
1.5385023355484009,0.9296875,25,11905,,,,,,
1.5310252904891968,0.9375,25,11906,,,,,,
1.6024435758590698,0.8515625,25,11907,,,,,,
1.5537036657333374,0.90625,25,11908,,,,,,
1.5608221292495728,0.90625,25,11909,,,,,,
1.5474351644515991,0.921875,25,11910,,,,,,
1.5490376949310303,0.9140625,25,11911,,,,,,
1.550934910774231,0.9140625,25,11912,,,,,,
1.587948203086853,0.8671875,25,11913,,,,,,
1.5522347688674927,0.90625,25,11914,,,,,,
1.5615129470825195,0.90625,25,11915,,,,,,
1.5762791633605957,0.8828125,25,11916,,,,,,
1.539937973022461,0.9296875,25,11917,,,,,,
1.5584402084350586,0.9140625,25,11918,,,,,,
1.5580220222473145,0.9140625,25,11919,,,,,,
1.5601575374603271,0.890625,25,11920,,,,,,
1.5242377519607544,0.9375,25,11921,,,,,,
1.582312822341919,0.875,25,11922,,,,,,
1.5508549213409424,0.90625,25,11923,,,,,,
1.521055817604065,0.9453125,25,11924,,,,,,
1.5324246883392334,0.9375,25,11925,,,,,,
1.5782650709152222,0.890625,25,11926,,,,,,
1.589999794960022,0.8671875,25,11927,,,,,,
1.5671864748001099,0.90625,25,11928,,,,,,
1.5720611810684204,0.8984375,25,11929,,,,,,
1.5783277750015259,0.8828125,25,11930,,,,,,
1.5412588119506836,0.921875,25,11931,,,,,,
1.548658847808838,0.9140625,25,11932,,,,,,
1.5841197967529297,0.8828125,25,11933,,,,,,
1.5651737451553345,0.8984375,25,11934,,,,,,
1.5895113945007324,0.875,25,11935,,,,,,
1.5205750465393066,0.9453125,25,11936,,,,,,
1.5414193868637085,0.921875,25,11937,,,,,,
1.539061188697815,0.921875,25,11938,,,,,,
1.5792127847671509,0.8828125,25,11939,,,,,,
1.6185493469238281,0.84375,25,11940,,,,,,
1.4889540672302246,0.9765625,25,11941,,,,,,
1.5486562252044678,0.921875,25,11942,,,,,,
1.5602675676345825,0.90625,25,11943,,,,,,
1.5958919525146484,0.8671875,25,11944,,,,,,
1.5541261434555054,0.9140625,25,11945,,,,,,
1.4840538501739502,0.984375,25,11946,,,,,,
1.5315898656845093,0.9296875,25,11947,,,,,,
1.5497151613235474,0.9140625,25,11948,,,,,,
1.5485483407974243,0.9140625,25,11949,,,,,,
1.5343420505523682,0.9296875,25,11950,,,,,,
1.5805634260177612,0.890625,25,11951,,,,,,
1.5602056980133057,0.8984375,25,11952,,,,,,
1.5828200578689575,0.875,25,11953,,,,,,
1.5618984699249268,0.8984375,25,11954,,,,,,
1.5616109371185303,0.90625,25,11955,,,,,,
1.5384548902511597,0.921875,25,11956,,,,,,
1.5780643224716187,0.890625,25,11957,,,,,,
1.534955620765686,0.9375,25,11958,,,,,,
1.554735541343689,0.9140625,25,11959,,,,,,
1.5641378164291382,0.8828125,25,11960,,,,,,
1.5204628705978394,0.9375,25,11961,,,,,,
1.5574281215667725,0.90625,25,11962,,,,,,
1.503343939781189,0.9609375,25,11963,,,,,,
1.5870044231414795,0.875,25,11964,,,,,,
1.5378390550613403,0.9375,25,11965,,,,,,
1.553972601890564,0.9140625,25,11966,,,,,,
1.5367076396942139,0.9296875,25,11967,,,,,,
1.5650084018707275,0.890625,25,11968,,,,,,
1.5463396310806274,0.921875,25,11969,,,,,,
1.5784026384353638,0.890625,25,11970,,,,,,
1.5792089700698853,0.8828125,25,11971,,,,,,
1.570157766342163,0.890625,25,11972,,,,,,
1.5461301803588867,0.9140625,25,11973,,,,,,
1.5872972011566162,0.875,25,11974,,,,,,
1.5228239297866821,0.9375,25,11975,,,,,,
1.5822060108184814,0.8828125,25,11976,,,,,,
1.562792181968689,0.8984375,25,11977,,,,,,
1.5554698705673218,0.90625,25,11978,,,,,,
1.5588701963424683,0.90625,25,11979,,,,,,
1.5443249940872192,0.9140625,25,11980,,,,,,
1.5867531299591064,0.8828125,25,11981,,,,,,
1.5424314737319946,0.9296875,25,11982,,,,,,
1.5308284759521484,0.9296875,25,11983,,,,,,
1.559816598892212,0.8984375,25,11984,,,,,,
1.5315256118774414,0.9375,25,11985,,,,,,
1.561011552810669,0.890625,25,11986,,,,,,
1.5453577041625977,0.9140625,25,11987,,,,,,
1.5663455724716187,0.8828125,25,11988,,,,,,
1.5538322925567627,0.9140625,25,11989,,,,,,
1.565727710723877,0.8984375,25,11990,,,,,,
1.5497875213623047,0.921875,25,11991,,,,,,
1.5801621675491333,0.8828125,25,11992,,,,,,
1.5713615417480469,0.8828125,25,11993,,,,,,
1.5547418594360352,0.90625,25,11994,,,,,,
1.522137999534607,0.9453125,25,11995,,,,,,
1.5395060777664185,0.921875,25,11996,,,,,,
1.5283013582229614,0.9296875,25,11997,,,,,,
1.57697331905365,0.890625,25,11998,,,,,,
1.52092707157135,0.9375,25,11999,,,,,,
1.5556963682174683,0.90625,25,12000,,,,,,
1.5766170024871826,0.890625,25,12001,,,,,,
1.5768070220947266,0.890625,25,12002,,,,,,
1.5710690021514893,0.890625,25,12003,,,,,,
1.545741319656372,0.921875,25,12004,,,,,,
1.5869497060775757,0.875,25,12005,,,,,,
1.5054184198379517,0.9609375,25,12006,,,,,,
1.564263105392456,0.8984375,25,12007,,,,,,
1.5488884449005127,0.9140625,25,12008,,,,,,
1.6227108240127563,0.84375,25,12009,,,,,,
1.558760404586792,0.8984375,25,12010,,,,,,
1.532477855682373,0.9296875,25,12011,,,,,,
1.5688272714614868,0.890625,25,12012,,,,,,
1.5624624490737915,0.890625,25,12013,,,,,,
1.5648376941680908,0.890625,25,12014,,,,,,
1.5556827783584595,0.90625,25,12015,,,,,,
1.5862529277801514,0.890625,25,12016,,,,,,
1.5425841808319092,0.9140625,25,12017,,,,,,
1.5773123502731323,0.875,25,12018,,,,,,
1.5880012512207031,0.8671875,25,12019,,,,,,
1.5487180948257446,0.9140625,25,12020,,,,,,
1.5847529172897339,0.875,25,12021,,,,,,
1.5859895944595337,0.875,25,12022,,,,,,
1.5227582454681396,0.9453125,25,12023,,,,,,
1.5677882432937622,0.8984375,25,12024,,,,,,
1.5845404863357544,0.875,25,12025,,,,,,
1.5108003616333008,0.953125,25,12026,,,,,,
1.5708856582641602,0.890625,25,12027,,,,,,
1.6041017770767212,0.84375,25,12028,,,,,,
1.5409868955612183,0.921875,25,12029,,,,,,
